|id   |provider    |sport_code|external_player_id|player_name                     |birth_date|nationality           |external_team_id|season|raw_payload_id|is_active|created_at                   |updated_at                   |first_name            |last_name             |short_name|position_code|height_cm|weight_kg|preferred_foot|external_league_id|team_name      |league_name |source_endpoint|
|356  |api_football|football  |41594             |David Tavares                    |1999-03-18|Cape Verde            |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|130  |api_football|football  |41715             |Francisco Meixedo                |2001-05-19|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|348  |api_football|football  |41748             |J. Onana                         |2000-01-08|Cameroon              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,296|api_football|football  |41840             |Luisinho                         |1990-03-27|Portugal              |218             |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Luís Miguel           |Pinheiro Andrade              |          |Attacker     |170      |62       |              |95                |Tondela        |Segunda Liga|/players       |
|408  |api_football|football  |41973             |Miguel Crespo                    |1996-09-11|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,298|api_football|football  |42011             |T. Phete                         |1994-04-04|South Africa          |223             |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Thibang Sindile       |Theophilus Phete              |          |Midfielder   |186      |78       |              |95                |Chaves         |Segunda Liga|/players       |
|268  |api_football|football  |427063            |Rafael Silva                     |2003-01-22|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|452  |api_football|football  |427067            |M. Manga                         |2004-05-10|Gambia                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,301|api_football|football  |427073            |Rodrigo Guerreiro                |2006-06-18|Portugal              |4799            |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Rodrigo               |Balbina Guerreiro             |          |Defender     |180      |76       |              |95                |Torreense      |Segunda Liga|/players       |
|3,302|api_football|football  |427074            |Filipe Quintas                   |2005-10-20|Portugal              |4799            |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Filipe Miguel         |Galheto Quintas               |          |Midfielder   |179      |68       |              |95                |Torreense      |Segunda Liga|/players       |
|47   |api_football|football  |427379            |Miguel Salgado                   |2005-02-17|United Arab Emirates  |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,304|api_football|football  |427552            |Marco Grave                      |2005-10-27|Portugal              |213             |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Marco André           |Matos Grave                   |          |Attacker     |         |         |              |95                |Feirense       |Segunda Liga|/players       |
|6    |api_football|football  |427850            |Afonso Monteiro                  |2005-06-27|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|369  |api_football|football  |427855            |E. Ndow                          |2004-01-04|Gambia                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|443  |api_football|football  |428139            |C. Fitzgerald                    |2003-11-10|Northern Ireland      |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|364  |api_football|football  |429041            |Ricardo Ferreira                 |2005-12-10|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|78   |api_football|football  |430044            |J. Bery                          |2004-01-24|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|233  |api_football|football  |43084             |I. Hagi                          |1998-10-22|Romania               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|458  |api_football|football  |43096             |L. Munteanu                      |2002-06-16|Romania               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|284  |api_football|football  |431883            |Bradley Stretton                 |2004-12-29|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|287  |api_football|football  |431908            |Leon Koß                         |2006-09-12|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|413  |api_football|football  |431913            |Trevor Chidubem Benedict         |2007-01-31|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|17   |api_football|football  |431919            |Adin Ličina                      |2007-01-06|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|12   |api_football|football  |431920            |Mudaser Sadat                    |2007-02-17|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,317|api_football|football  |433343            |Nuno Gaspar                      |2004-06-10|Portugal              |4724            |2024  |9             |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Nuno                  |Pereira Gaspar                |          |Attacker     |192      |77       |              |95                |Alverca        |Segunda Liga|/players       |
|302  |api_football|football  |435514            |R. Mandengue                     |2006-01-06|Cameroon              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|237  |api_football|football  |436484            |T. Diawara                       |2005-04-29|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|386  |api_football|football  |440152            |Benjamin Lade                    |2006-06-28|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|374  |api_football|football  |441231            |L. Voufack                       |2007-10-07|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|271  |api_football|football  |444960            |Jan Bürger                       |2007-03-10|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|72   |api_football|football  |444983            |Jamie Schuldes                   |2007-01-26|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,324|api_football|football  |44636             |Diogo Salomão                    |1988-09-14|Portugal              |4724            |2024  |9             |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Diogo                 |Ferreira Salomão              |          |Attacker     |174      |68       |              |95                |Alverca        |Segunda Liga|/players       |
|129  |api_football|football  |44798             |L. Millar                        |1999-09-27|Canada                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|442  |api_football|football  |44803             |D. Ball                          |1995-08-02|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|465  |api_football|football  |44922             |A. Campbell                      |1998-07-04|Scotland              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|377  |api_football|football  |44989             |M. Miller                        |1995-12-02|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|221  |api_football|football  |454               |Y. Akgün                         |2000-07-07|Türkiye               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|238  |api_football|football  |455010            |L. Emery                         |2003-03-29|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|381  |api_football|football  |455915            |Hiago                            |2002-01-28|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|209  |api_football|football  |456228            |João Oliveira                    |2003-05-01|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|127  |api_football|football  |45804             |V. Birmančević                   |1998-03-05|Serbia                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|403  |api_football|football  |45843             |F. Stevanović                    |2002-09-25|Serbia                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|261  |api_football|football  |46657             |Nacho Vidal                      |1995-01-24|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|110  |api_football|football  |46717             |Álvaro Peña                      |1991-10-24|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|98   |api_football|football  |46920             |Y. Eteki                         |1997-08-26|Cameroon              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|331  |api_football|football  |46930             |E. Demirović                     |1998-03-25|Bosnia and Herzegovina|                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|399  |api_football|football  |46988             |Josep Martínez                   |1998-05-27|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,340|api_football|football  |47116             |Héctor Hernández                 |1995-09-14|Spain                 |223             |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Héctor José           |Hernández Marrero             |          |Attacker     |180      |73       |              |95                |Chaves         |Segunda Liga|/players       |
|206  |api_football|football  |47213             |Pipa                             |1998-01-26|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|112  |api_football|football  |47299             |Gorosabel                        |1996-08-04|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|228  |api_football|football  |47306             |Álex Sola                        |1999-06-09|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|341  |api_football|football  |47416             |Óscar Rodríguez                  |1998-06-28|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|415  |api_football|football  |475010            |Hassan Abou El Matty             |2005-05-16|Egypt                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|234  |api_football|football  |47516             |Aleix García                     |1997-06-28|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|193  |api_football|football  |47527             |S. Dimitrievski                  |1993-12-25|North Macedonia       |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|382  |api_football|football  |47529             |Miguel Ángel Morro               |2000-09-11|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|154  |api_football|football  |47566             |Javi Galán                       |1994-11-19|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|73   |api_football|football  |477119            |Diogo Brasido                    |2003-05-24|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|431  |api_football|football  |479144            |M. Walther                       |2007-09-26|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|95   |api_football|football  |479598            |K. Raterink                      |2006-04-07|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|353  |api_football|football  |48372             |E. Cömert                        |1998-02-04|Switzerland           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|319  |api_football|football  |48475             |S. Hefti                         |1997-10-25|Switzerland           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|169  |api_football|football  |49888             |Y. Yazıcı                        |1997-01-29|Türkiye               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|155  |api_football|football  |49942             |O. Tufan                         |1995-03-23|Türkiye               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|171  |api_football|football  |51051             |J. Araujo                        |2001-08-13|Mexico                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|177  |api_football|football  |511930            |S. Rapsch                        |2008-02-09|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|14   |api_football|football  |51561             |G. Viera                         |2000-10-21|Uruguay               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|336  |api_football|football  |525               |K. Lamprou                       |1991-09-18|Greece                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|197  |api_football|football  |539               |D. de Wit                        |1998-01-28|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|53   |api_football|football  |57448             |S. Haugen                        |1997-07-17|Norway                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|91   |api_football|football  |583               |João Félix                       |1999-11-10|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|200  |api_football|football  |604               |André Simões                     |1989-12-16|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|339  |api_football|football  |614               |C. Bravo                         |1983-04-13|Chile                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|215  |api_football|football  |61808             |M. Çetin                         |1997-01-01|Türkiye               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|326  |api_football|football  |619               |Eric García                      |2001-01-09|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|217  |api_football|football  |63427             |Luiz Felipe                      |1997-04-24|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|330  |api_football|football  |64268             |J. Mojica                        |1992-08-21|Colombia              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|294  |api_football|football  |66019             |A. Hložek                        |2002-07-25|Czechia               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|340  |api_football|football  |68106             |L. Loizou                        |2003-07-18|Cyprus                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|342  |api_football|football  |68441             |Gonçalo Franco                   |2000-11-17|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|50   |api_football|football  |7288              |M. Zetterer                      |1995-07-12|Germany               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|64   |api_football|football  |731               |K. Navas                         |1986-12-15|Costa Rica            |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|87   |api_football|football  |738               |Sergio Ramos                     |1986-03-30|Spain                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|347  |api_football|football  |763               |Daniel Fuzato                    |1997-07-04|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|222  |api_football|football  |7798              |Dénis Duarte                     |1994-05-04|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|290  |api_football|football  |786               |N. Zaniolo                       |1999-07-02|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|400  |api_football|football  |787               |G. Cangiano                      |2001-11-16|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|251  |api_football|football  |80                |E. Dennis                        |1997-11-15|Nigeria               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|48   |api_football|football  |80338             |Luiz Gustavo                     |1999-09-02|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|214  |api_football|football  |81012             |D. Vásquez                       |1998-05-12|Colombia              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|367  |api_football|football  |82002             |C. Burton                        |1996-08-15|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|295  |api_football|football  |83                |A. Danjuma                       |1997-01-31|Netherlands           |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|328  |api_football|football  |84                |Wesley Moraes                    |1996-11-24|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|67   |api_football|football  |84101             |D. Chambost                      |1997-08-19|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|187  |api_football|football  |8493              |R. Yaremchuk                     |1995-11-27|Ukraine               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|230  |api_football|football  |855               |João Cancelo                     |1994-05-27|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|333  |api_football|football  |8587              |S. Amallah                       |1996-11-15|Morocco               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|102  |api_football|football  |85914             |J. Le Cardinal                   |1997-08-03|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|223  |api_football|football  |877               |M. Kean                          |2000-02-28|Italy                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|19   |api_football|football  |87966             |K. Okyere Wriedt                 |1994-07-10|Ghana                 |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|471  |api_football|football  |897               |M. Greenwood                     |2001-10-01|England               |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|185  |api_football|football  |908               |A. Martial                       |1995-12-05|France                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|142  |api_football|football  |915               |Gabriel Paulista                 |1990-11-26|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|449  |api_football|football  |925               |Gonçalo Guedes                   |1996-11-29|Portugal              |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,397|api_football|football  |9267              |Casagrande                       |1999-05-12|Brazil                |216             |2024  |9             |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Pedro Henrique        |Casagrande Oliveira           |          |Goalkeeper   |186      |76       |              |95                |Portimonense   |Segunda Liga|/players       |
|3,398|api_football|football  |96358             |Diogo Brás                       |2000-03-16|Portugal              |213             |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Diogo Daniel          |Pires Brás                    |          |Defender     |181      |73       |              |95                |Feirense       |Segunda Liga|/players       |
|3,399|api_football|football  |96386             |V. Lystsov                       |1995-07-11|Russia                |4662            |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Vitali                |Lystsov                       |          |Defender     |192      |82       |              |95                |União de Leiria|Segunda Liga|/players       |
|3,400|api_football|football  |96387             |Pedro Empis                      |1997-02-01|Portugal              |214             |2024  |11            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Pedro                 |Carvalhosa Empis              |          |Defender     |177      |70       |              |95                |Maritimo       |Segunda Liga|/players       |
|3,401|api_football|football  |96431             |Jorge Bernardo                   |1991-09-25|Portugal              |4724            |2024  |10            |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Jorge Fernando        |Brito Bernardo                |          |Defender     |173      |67       |              |95                |Alverca        |Segunda Liga|/players       |
|135  |api_football|football  |9672              |Mansur                           |1993-04-17|Brazil                |                |      |              |true     |2026-03-11 09:48:21.296 +0100|2026-03-16 20:31:13.226 +0100|                      |                              |          |             |         |         |              |                  |               |            |               |
|3,403|api_football|football  |9760              |Carlinhos                        |1994-06-22|Brazil                |216             |2024  |9             |true     |2026-03-15 11:16:59.812 +0100|2026-03-16 20:31:13.226 +0100|Carlos Vinícius       |Santos de Jesús               |          |Midfielder   |179      |81       |              |95                |Portimonense   |Segunda Liga|/players       |
