|id    |sport_id|name                                                |country             |ext_source   |ext_league_id|ext_csv_code|theodds_key                      |enabled_theodds|country_id|tier|is_cup|is_international|created_at                   |updated_at                   |
|22,368|2       |WCH U18 IIIA                                        |World               |api_hockey   |173          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,369|2       |ECHL                                                |USA                 |api_hockey   |59           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,370|2       |EHT Final Women                                     |Europe              |api_hockey   |230          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,371|2       |Mestis                                              |Finland             |api_hockey   |14           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,372|2       |Continental Cup                                     |Europe              |api_hockey   |142          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,373|2       |LNAH                                                |Canada              |api_hockey   |6            |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,374|2       |Champions League                                    |Europe              |api_hockey   |146          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,375|2       |PHF Women                                           |USA                 |api_hockey   |141          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,376|2       |HockeyEttan Sodra                                   |Sweden              |api_hockey   |101          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,377|2       |2. Liga - Promotion Group                           |Czech-Republic      |api_hockey   |207          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,378|2       |Belgian Cup                                         |Belgium             |api_hockey   |257          |            |                                 |true           |8         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,379|2       |NWHL Women                                          |USA                 |api_hockey   |63           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,380|2       |Champions Cup Women                                 |Europe              |api_hockey   |242          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,381|2       |MHL                                                 |Russia              |api_hockey   |37           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,382|2       |Asian Games Women                                   |Asia                |api_hockey   |110          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,383|2       |WCH U18 Div. IA Women                               |World               |api_hockey   |265          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,384|2       |Oberliga South                                      |Germany             |api_hockey   |130          |            |                                 |true           |3         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,385|2       |DEL                                                 |Germany             |api_hockey   |19           |            |                                 |true           |3         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,386|2       |2. Liga - East                                      |Czech-Republic      |api_hockey   |134          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,387|2       |WCH IB                                              |World               |api_hockey   |164          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,388|2       |President Cup                                       |Europe              |api_hockey   |243          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,389|2       |Spengler Cup (Davos)                                |Europe              |api_hockey   |241          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,390|2       |NHL                                                 |USA                 |api_hockey   |57           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,391|2       |Italian Cup                                         |Italy               |api_hockey   |84           |            |                                 |true           |4         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,392|2       |Erste Liga                                          |Hungary             |api_hockey   |21           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,393|2       |WHL                                                 |Canada              |api_hockey   |4            |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,394|2       |Challenge Cup                                       |United-Kingdom      |api_hockey   |56           |            |                                 |true           |23        |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,395|2       |Belarusian Cup                                      |Belarus             |api_hockey   |2            |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,396|2       |Extraliga                                           |Czech-Republic      |api_hockey   |10           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,397|2       |WCH U18 Div. I Women                                |World               |api_hockey   |203          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,398|2       |LNH                                                 |Spain               |api_hockey   |95           |            |                                 |true           |2         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,399|2       |WCH IIB - Qualification Women                       |World               |api_hockey   |194          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,400|2       |European Cup U16 Women                              |Europe              |api_hockey   |234          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,401|2       |Metal Ligaen                                        |Denmark             |api_hockey   |12           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,402|2       |Memorial P. Zabojnika                               |Europe              |api_hockey   |251          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,403|2       |SM-sarja U20                                        |Finland             |api_hockey   |80           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,404|2       |WCH U20 III - Qualification                         |World               |api_hockey   |193          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,405|2       |World Hockey Challenge U17                          |World               |api_hockey   |179          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,406|2       |Get-ligaen                                          |Norway              |api_hockey   |31           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,407|2       |WCH U18 IIIB                                        |World               |api_hockey   |172          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,408|2       |Universiade Women                                   |World               |api_hockey   |185          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,409|2       |HockeyEttan Sodra var                               |Sweden              |api_hockey   |138          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,410|2       |Asia Challenge Cup Div. I                           |Asia                |api_hockey   |206          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,411|2       |CHL                                                 |USA                 |api_hockey   |125          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,412|2       |Swiss Cup                                           |Switzerland         |api_hockey   |50           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,413|2       |WCH U20 IIA                                         |World               |api_hockey   |176          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,414|2       |hockey League                                       |Serbia              |api_hockey   |41           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,415|2       |Hungarian Cup                                       |Hungary             |api_hockey   |83           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,416|2       |Asia Challenge Cup                                  |Asia                |api_hockey   |108          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,417|2       |WCH U18 II Women                                    |World               |api_hockey   |270          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,418|2       |International Tournament (Latvia)                   |Europe              |api_hockey   |226          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,419|2       |Japan Cup                                           |Japan               |api_hockey   |85           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,420|2       |WCH U18 IIA Women                                   |World               |api_hockey   |201          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,421|2       |U Sports                                            |Canada              |api_hockey   |9            |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,422|2       |HockeyEttan Vastra                                  |Sweden              |api_hockey   |102          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,423|2       |Oberliga                                            |Germany             |api_hockey   |126          |            |                                 |true           |3         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,424|2       |WCH U18 Div. IB - Qualification Women               |World               |api_hockey   |195          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,425|2       |Wurmberg Cup                                        |Europe              |api_hockey   |250          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,426|2       |DEL 2                                               |Germany             |api_hockey   |20           |            |                                 |true           |3         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,427|2       |WCH Women                                           |World               |api_hockey   |177          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,428|2       |WCH U20 III                                         |World               |api_hockey   |180          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,429|2       |WSM Liga                                            |Czech-Republic      |api_hockey   |209          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,430|2       |Ivan Hlinka Memorial Cup                            |World               |api_hockey   |183          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,431|2       |Fjordkraft-ligaen                                   |Norway              |api_hockey   |86           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,432|2       |WCH IA                                              |World               |api_hockey   |166          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,433|2       |International Tournament (Switzerland)              |Europe              |api_hockey   |217          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,434|2       |Kazakhstan Cup                                      |Kazakhstan          |api_hockey   |25           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,435|2       |WCH IIIA                                            |World               |api_hockey   |169          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,436|2       |2. Liga - Central                                   |Czech-Republic      |api_hockey   |210          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,437|2       |Swiss League                                        |Switzerland         |api_hockey   |52           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,438|2       |Slovakia Cup                                        |Slovakia            |api_hockey   |137          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,439|2       |Generali Ceska Cup                                  |Czech-Republic      |api_hockey   |77           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,440|2       |Asia League                                         |Asia                |api_hockey   |106          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,441|2       |International Tournament (Ukraine)                  |Europe              |api_hockey   |215          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,442|2       |Elite League                                        |United-Kingdom      |api_hockey   |55           |            |                                 |true           |23        |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,443|2       |QMJHL                                               |Canada              |api_hockey   |5            |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,444|2       |Hockey Allsvenskan                                  |Sweden              |api_hockey   |49           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,445|2       |2. Liga - West                                      |Czech-Republic      |api_hockey   |211          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,446|2       |Zbynek Kusy Memorial                                |Europe              |api_hockey   |247          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,447|2       |Danish Cup                                          |Denmark             |api_hockey   |78           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,448|2       |2. Liga - North                                     |Czech-Republic      |api_hockey   |133          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,449|2       |Universiade                                         |World               |api_hockey   |186          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,450|2       |International Tournament (Austria)                  |Europe              |api_hockey   |222          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,451|2       |Division 1                                          |Sweden              |api_hockey   |213          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,452|2       |Olympic Games                                       |World               |api_hockey   |131          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,453|2       |HockeyEttan Ostra                                   |Sweden              |api_hockey   |103          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,454|2       |Tipos Extraliga                                     |Slovakia            |api_hockey   |94           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,455|2       |Karjala Cup                                         |Europe              |api_hockey   |144          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,456|2       |ELJ                                                 |Czech-Republic      |api_hockey   |132          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,457|2       |KHL                                                 |Russia              |api_hockey   |35           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,458|2       |Olympic Games Women                                 |World               |api_hockey   |151          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,459|2       |Friendly International                              |World               |api_hockey   |150          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,460|2       |WCH IA Women                                        |World               |api_hockey   |160          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,461|2       |Romanian Cup                                        |Romania             |api_hockey   |33           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,462|2       |World Junior A Challenge                            |World               |api_hockey   |184          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,463|2       |Chance Liga                                         |Czech-Republic      |api_hockey   |11           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,464|2       |AllEttan Play Offs                                  |Sweden              |api_hockey   |104          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,465|2       |WCH U18 IB Women                                    |World               |api_hockey   |199          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,466|2       |WCH U18                                             |World               |api_hockey   |154          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,467|2       |Hlinka-Gretzky Cup                                  |World               |api_hockey   |152          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,468|2       |World Championship                                  |World               |api_hockey   |111          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,469|2       |WCH IV                                              |World               |api_hockey   |170          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,470|2       |Rona Cup                                            |Europe              |api_hockey   |238          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,471|2       |MagentaSport Cup                                    |Germany             |api_hockey   |82           |            |                                 |true           |3         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,472|2       |WCH U18 Women                                       |World               |api_hockey   |159          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,473|2       |HockeyEttan Norra var                               |Sweden              |api_hockey   |139          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,474|2       |FHL                                                 |USA                 |api_hockey   |61           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,475|2       |BeNe League                                         |Europe              |api_hockey   |147          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,476|2       |Nagano Cup                                          |World               |api_hockey   |197          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,477|2       |WCH III                                             |World               |api_hockey   |182          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,478|2       |German Cup                                          |Germany             |api_hockey   |116          |            |                                 |true           |3         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,479|2       |International Tournament (Slovenia)                 |Europe              |api_hockey   |218          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,480|2       |Southeast Asian Games                               |Asia                |api_hockey   |107          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,481|2       |French Cup                                          |France              |api_hockey   |67           |            |                                 |true           |5         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,482|2       |Lietuvos Cempionatas                                |Lithuania           |api_hockey   |27           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,483|2       |National League                                     |Switzerland         |api_hockey   |51           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,484|2       |Super Lig                                           |Turkey              |api_hockey   |53           |            |                                 |true           |9         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,485|2       |European Trophy                                     |Europe              |api_hockey   |237          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,486|2       |Minsk Championship                                  |Belarus             |api_hockey   |71           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,487|2       |VHL-B                                               |Russia              |api_hockey   |38           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,488|2       |International Tournament (Romania)                  |Europe              |api_hockey   |219          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,489|2       |WCH IB Women                                        |World               |api_hockey   |163          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,490|2       |NMHL                                                |Russia              |api_hockey   |39           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,491|2       |Hokiliiga                                           |Estonia             |api_hockey   |13           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,492|2       |WCH IIIA Women                                      |World               |api_hockey   |266          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,493|2       |WCH U18 IIB Women                                   |World               |api_hockey   |202          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,494|2       |Mountfield Cup                                      |World               |api_hockey   |192          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,495|2       |International Tournament (Slovakia)                 |Europe              |api_hockey   |221          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,496|2       |Dolomiten Cup                                       |Europe              |api_hockey   |143          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,497|2       |Victoria Cup                                        |World               |api_hockey   |198          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,498|2       |2. Liga - Relegation Group                          |Czech-Republic      |api_hockey   |212          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,499|2       |EHT Czech Republic Women                            |Europe              |api_hockey   |229          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,500|2       |WCH U18 IB                                          |World               |api_hockey   |165          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,501|2       |WCH IIA Women                                       |World               |api_hockey   |167          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,502|2       |Polish Cup                                          |Poland              |api_hockey   |88           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,503|2       |Memorial Cup                                        |Canada              |api_hockey   |7            |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,504|2       |ULLH                                                |Czech-Republic      |api_hockey   |74           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,505|2       |WCH U20                                             |World               |api_hockey   |153          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,506|2       |Super Cup                                           |Italy               |api_hockey   |118          |            |                                 |true           |4         |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,507|2       |WCH U20 IIIA                                        |World               |api_hockey   |268          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,508|2       |Liga Pro - Short Hockey                             |Russia              |api_hockey   |89           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,509|2       |Top Prospects Game                                  |Canada              |api_hockey   |72           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,510|2       |EBEL                                                |Austria             |api_hockey   |65           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,511|2       |U20 Super Challenge                                 |Europe              |api_hockey   |228          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,512|2       |Naisten Liiga                                       |Finland             |api_hockey   |79           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,513|2       |Baltic League                                       |Europe              |api_hockey   |248          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,514|2       |WCH U18 IA                                          |World               |api_hockey   |162          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,515|2       |Germany Cup                                         |World               |api_hockey   |178          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,516|2       |Super Cup                                           |Poland              |api_hockey   |87           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,517|2       |Carlson Hockey Games                                |Europe              |api_hockey   |148          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,518|2       |1. Liga                                             |Slovakia            |api_hockey   |42           |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
|22,519|2       |WCH IIB                                             |World               |api_hockey   |175          |            |                                 |true           |          |    |false |false           |2026-03-01 14:25:53.686 +0100|2026-03-01 14:25:53.686 +0100|
