|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|fixtures_days_back|fixtures_days_forward|odds_days_forward|max_requests_per_run|notes                                       |created_at                   |updated_at                   |run_group           |
|3,166|football  |23,991             |api_sport    |1031              |      |false  |4   |7                 |14                   |3                |1                   |Premier League                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,167|football  |23,992             |api_sport    |1032              |      |false  |4   |7                 |14                   |3                |1                   |Copa de la Liga Profesional                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,168|football  |23,993             |api_sport    |1033              |      |false  |4   |7                 |14                   |3                |1                   |Ekstraliga Women                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,169|football  |23,994             |api_sport    |1034              |      |false  |4   |7                 |14                   |3                |1                   |2. Frauen Bundesliga                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,170|football  |23,995             |api_sport    |1035              |      |false  |4   |7                 |14                   |3                |1                   |Copa Rio                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,171|football  |23,996             |api_sport    |1036              |      |false  |4   |7                 |14                   |3                |1                   |Copa Santa Catarina                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,172|football  |23,997             |api_sport    |1037              |      |false  |4   |7                 |14                   |3                |1                   |Paraibano 2                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,173|football  |23,998             |api_sport    |1038              |      |false  |4   |7                 |14                   |3                |1                   |King's Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,174|football  |23,999             |api_sport    |1039              |      |false  |4   |7                 |14                   |3                |1                   |Premier League International Cup                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,175|football  |24,000             |api_sport    |1040              |      |false  |4   |7                 |14                   |3                |1                   |UEFA Nations League - Women                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,176|football  |24,001             |api_sport    |1041              |      |false  |4   |7                 |14                   |3                |1                   |Júniores U19                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,177|football  |24,002             |api_sport    |1042              |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,178|football  |24,003             |api_sport    |1043              |      |false  |4   |7                 |14                   |3                |1                   |African Football League                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,179|football  |24,004             |api_sport    |1044              |      |false  |4   |7                 |14                   |3                |1                   |Erste Liga Cup                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,180|football  |24,005             |api_sport    |1045              |      |false  |4   |7                 |14                   |3                |1                   |Pan American Games                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,181|football  |24,006             |api_sport    |1048              |      |false  |4   |7                 |14                   |3                |1                   |Premier Division                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,182|football  |24,007             |api_sport    |1049              |      |false  |4   |7                 |14                   |3                |1                   |King's Cup                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,183|football  |24,008             |api_sport    |1050              |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,184|football  |24,009             |api_sport    |1052              |      |false  |4   |7                 |14                   |3                |1                   |Kakkonen - Play-offs                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,185|football  |24,010             |api_sport    |1053              |      |false  |4   |7                 |14                   |3                |1                   |Division 2 - Play-offs                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,186|football  |24,012             |api_sport    |1055              |      |false  |4   |7                 |14                   |3                |1                   |Ettan - Relegation Round                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,187|football  |24,013             |api_sport    |1056              |      |false  |4   |7                 |14                   |3                |1                   |National League - Championship - Final              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,188|football  |24,014             |api_sport    |1058              |      |false  |4   |7                 |14                   |3                |1                   |Supercopa Femenina                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,189|football  |24,015             |api_sport    |1061              |      |false  |4   |7                 |14                   |3                |1                   |Second League A - Spring Season Gold                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,190|football  |24,016             |api_sport    |1064              |      |false  |4   |7                 |14                   |3                |1                   |Second League A - Spring Season Silver              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,191|football  |24,017             |api_sport    |1065              |      |false  |4   |7                 |14                   |3                |1                   |U19 League                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,192|football  |24,018             |api_sport    |1068              |      |false  |4   |7                 |14                   |3                |1                   |FA Youth Cup                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,193|football  |24,019             |api_sport    |1072              |      |false  |4   |7                 |14                   |3                |1                   |All Africa Games                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,194|football  |24,020             |api_sport    |1074              |      |false  |4   |7                 |14                   |3                |1                   |SWPL Cup                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,195|football  |24,021             |api_sport    |1078              |      |false  |4   |7                 |14                   |3                |1                   |SWF Scottish Cup                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,196|football  |24,022             |api_sport    |1079              |      |false  |4   |7                 |14                   |3                |1                   |Yemeni League                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,197|football  |24,023             |api_sport    |1080              |      |false  |4   |7                 |14                   |3                |1                   |Premier Division                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|2,949|football  |23,762             |api_sport    |809               |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,198|football  |24,024             |api_sport    |1084              |      |false  |4   |7                 |14                   |3                |1                   |Championnat National                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,199|football  |24,025             |api_sport    |1099              |      |false  |4   |7                 |14                   |3                |1                   |Gamma Ethniki - Relegation Play-offs                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,200|football  |24,026             |api_sport    |1109              |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,201|football  |24,027             |api_sport    |1111              |      |false  |4   |7                 |14                   |3                |1                   |NB III - Promotion Play-offs                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,202|football  |24,028             |api_sport    |1121              |      |false  |4   |7                 |14                   |3                |1                   |Second League A - Promotion Play-offs               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,203|football  |24,029             |api_sport    |850               |      |false  |4   |7                 |14                   |3                |1                   |UEFA U21 Championship - Qualification               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,204|football  |24,030             |api_sport    |1060              |      |false  |4   |7                 |14                   |3                |1                   |CONMEBOL - Pre-Olympic Tournament                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,205|football  |24,031             |api_sport    |1062              |      |false  |4   |7                 |14                   |3                |1                   |Paulista - A4                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,206|football  |24,032             |api_sport    |1063              |      |false  |4   |7                 |14                   |3                |1                   |Copa Alagoas                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,207|football  |24,033             |api_sport    |1066              |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF U20 - Qualification                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,208|football  |24,034             |api_sport    |1067              |      |false  |4   |7                 |14                   |3                |1                   |Torneo Promocional Amateur                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,209|football  |24,035             |api_sport    |1069              |      |false  |4   |7                 |14                   |3                |1                   |Goiano U20                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,210|football  |24,036             |api_sport    |1070              |      |false  |4   |7                 |14                   |3                |1                   |AFC U20 Asian Cup - Women                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,211|football  |24,037             |api_sport    |1071              |      |false  |4   |7                 |14                   |3                |1                   |Paranaense U20                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,212|football  |24,038             |api_sport    |1073              |      |false  |4   |7                 |14                   |3                |1                   |Baiano U20                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,213|football  |24,039             |api_sport    |1075              |      |false  |4   |7                 |14                   |3                |1                   |Pro League A                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,214|football  |24,040             |api_sport    |1076              |      |false  |4   |7                 |14                   |3                |1                   |Catarinense U20                                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,215|football  |24,041             |api_sport    |1077              |      |false  |4   |7                 |14                   |3                |1                   |WAFF Championship U23                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,216|football  |24,043             |api_sport    |1082              |      |false  |4   |7                 |14                   |3                |1                   |Copa Rio U20                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,217|football  |24,044             |api_sport    |1085              |      |false  |4   |7                 |14                   |3                |1                   |CONMEBOL U20 Femenino                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,218|football  |24,045             |api_sport    |1086              |      |false  |4   |7                 |14                   |3                |1                   |Paulista - U20                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,219|football  |24,046             |api_sport    |1087              |      |false  |4   |7                 |14                   |3                |1                   |Ykkösliiga                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,220|football  |24,047             |api_sport    |1088              |      |false  |4   |7                 |14                   |3                |1                   |Pernambucano - U20                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,221|football  |24,048             |api_sport    |1089              |      |false  |4   |7                 |14                   |3                |1                   |UAE-Qatar - Super Shield                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,222|football  |24,049             |api_sport    |1090              |      |false  |4   |7                 |14                   |3                |1                   |NNSW League 1                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,223|football  |24,050             |api_sport    |1091              |      |false  |4   |7                 |14                   |3                |1                   |Tasmania Northern Championship                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,224|football  |24,051             |api_sport    |1092              |      |false  |4   |7                 |14                   |3                |1                   |Capital Territory NPL 2                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,225|football  |24,052             |api_sport    |1093              |      |false  |4   |7                 |14                   |3                |1                   |Tasmania Southern Championship                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,226|football  |23,592             |api_sport    |616               |      |false  |4   |7                 |14                   |3                |1                   |Potiguar                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,227|football  |24,054             |api_sport    |1095              |      |false  |4   |7                 |14                   |3                |1                   |USL League One Cup                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,228|football  |24,055             |api_sport    |1096              |      |false  |4   |7                 |14                   |3                |1                   |Matogrossense 2                                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,229|football  |24,056             |api_sport    |1097              |      |false  |4   |7                 |14                   |3                |1                   |Copa Espírito Santo                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,230|football  |24,057             |api_sport    |1098              |      |false  |4   |7                 |14                   |3                |1                   |Paulista Série B                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,231|football  |24,058             |api_sport    |1100              |      |false  |4   |7                 |14                   |3                |1                   |Brasiliense U20                                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,232|football  |24,060             |api_sport    |1102              |      |false  |4   |7                 |14                   |3                |1                   |UEFA U17 Championship - Women                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,233|football  |24,061             |api_sport    |1103              |      |false  |4   |7                 |14                   |3                |1                   |Premiership Women                                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,234|football  |24,062             |api_sport    |1104              |      |false  |4   |7                 |14                   |3                |1                   |Liga 3                                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,235|football  |24,063             |api_sport    |1105              |      |false  |4   |7                 |14                   |3                |1                   |Olympics - Intercontinental Play-offs               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|2,095|basketball|23,342             |api_sport    |16                |      |true   |1   |7                 |14                   |3                |1                   |CIT                                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|3,236|football  |24,064             |api_sport    |1106              |      |false  |4   |7                 |14                   |3                |1                   |Carioca C                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,237|football  |24,065             |api_sport    |1107              |      |false  |4   |7                 |14                   |3                |1                   |Mineiro U20                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,238|football  |24,066             |api_sport    |1108              |      |false  |4   |7                 |14                   |3                |1                   |Sergipano U20                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,239|football  |24,067             |api_sport    |1110              |      |false  |4   |7                 |14                   |3                |1                   |Alagoano U20                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|2,114|hockey    |22,364             |api_hockey   |149               |      |true   |1   |7                 |14                   |3                |1                   |Beijer Hockey Games                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|2,115|hockey    |22,365             |api_hockey   |224               |      |true   |1   |7                 |14                   |3                |1                   |International Tournament (Denmark)                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|2,116|hockey    |22,366             |api_hockey   |214               |      |true   |1   |7                 |14                   |3                |1                   |International Tournament (Norway)                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|2,117|hockey    |22,367             |api_hockey   |236               |      |true   |1   |7                 |14                   |3                |1                   |International Tournament (Belarus)                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|3,240|football  |24,068             |api_sport    |1112              |      |false  |4   |7                 |14                   |3                |1                   |Cearense U20                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,241|football  |24,069             |api_sport    |1113              |      |false  |4   |7                 |14                   |3                |1                   |Copa Venezuela                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,242|football  |24,070             |api_sport    |1114              |      |false  |4   |7                 |14                   |3                |1                   |Carioca U20                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,243|football  |24,071             |api_sport    |1115              |      |false  |4   |7                 |14                   |3                |1                   |Paraense A3                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,244|football  |24,072             |api_sport    |1116              |      |false  |4   |7                 |14                   |3                |1                   |WPSL                                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,245|football  |24,073             |api_sport    |1117              |      |false  |4   |7                 |14                   |3                |1                   |USL W League                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,246|football  |24,074             |api_sport    |1118              |      |false  |4   |7                 |14                   |3                |1                   |NPSL                                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,247|football  |24,075             |api_sport    |1119              |      |false  |4   |7                 |14                   |3                |1                   |NWSL - Liga MXF Summer Cup                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,248|football  |24,076             |api_sport    |1120              |      |false  |4   |7                 |14                   |3                |1                   |Paraibano U20                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,249|football  |24,077             |api_sport    |1122              |      |false  |4   |7                 |14                   |3                |1                   |OFC U19 Championship                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,250|football  |24,078             |api_sport    |1123              |      |false  |4   |7                 |14                   |3                |1                   |Qatar-UAE Super Cup                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,251|football  |24,079             |api_sport    |1124              |      |false  |4   |7                 |14                   |3                |1                   |Cearense - 3                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,252|football  |24,080             |api_sport    |1125              |      |false  |4   |7                 |14                   |3                |1                   |Pernambucano - 2                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,253|football  |24,081             |api_sport    |1126              |      |false  |4   |7                 |14                   |3                |1                   |Esiliiga B                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,254|football  |24,082             |api_sport    |1127              |      |false  |4   |7                 |14                   |3                |1                   |Chatham Cup                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,255|football  |24,083             |api_sport    |1190              |      |false  |4   |7                 |14                   |3                |1                   |Super Cup Women                                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,256|football  |24,084             |api_sport    |1170              |      |false  |4   |7                 |14                   |3                |1                   |MFL Cup                                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,257|football  |24,085             |api_sport    |1171              |      |false  |4   |7                 |14                   |3                |1                   |Coppa Italia Women                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,258|football  |24,086             |api_sport    |1173              |      |false  |4   |7                 |14                   |3                |1                   |Challenge Cup                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,259|football  |24,087             |api_sport    |1174              |      |false  |4   |7                 |14                   |3                |1                   |Hun Sen Cup                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,260|football  |24,089             |api_sport    |1001              |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF Women U20                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,261|football  |24,090             |api_sport    |1046              |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF Gold Cup - Qualification - Women           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,262|football  |24,091             |api_sport    |1047              |      |false  |4   |7                 |14                   |3                |1                   |Olympics Women - Qualification CAF                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,263|football  |24,092             |api_sport    |1051              |      |false  |4   |7                 |14                   |3                |1                   |HKPL Cup                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,264|football  |24,093             |api_sport    |1057              |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF Gold Cup - Women                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,265|football  |24,094             |api_sport    |1059              |      |false  |4   |7                 |14                   |3                |1                   |Recopa Catarinense                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|2,075|football  |23,452             |api_sport    |766               |      |false  |4   |7                 |14                   |3                |1                   |China Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,267|football  |24,096             |api_sport    |1129              |      |false  |4   |7                 |14                   |3                |1                   |ASEAN Club Championship                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,268|football  |24,097             |api_sport    |1130              |      |false  |4   |7                 |14                   |3                |1                   |USL Super League                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,269|football  |24,098             |api_sport    |1131              |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,270|football  |24,099             |api_sport    |1132              |      |false  |4   |7                 |14                   |3                |1                   |AFC Challenge League                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,271|football  |24,100             |api_sport    |1133              |      |false  |4   |7                 |14                   |3                |1                   |Goiano - 3                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,272|football  |24,101             |api_sport    |1134              |      |false  |4   |7                 |14                   |3                |1                   |Amazonense - 2                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,273|football  |24,102             |api_sport    |1135              |      |false  |4   |7                 |14                   |3                |1                   |Sergipano - 2                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,274|football  |24,103             |api_sport    |1136              |      |false  |4   |7                 |14                   |3                |1                   |CONCACAF W Champions Cup                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,275|football  |24,104             |api_sport    |1137              |      |false  |4   |7                 |14                   |3                |1                   |Supercup der Frauen                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,276|football  |24,105             |api_sport    |1138              |      |false  |4   |7                 |14                   |3                |1                   |Paranaense - 3                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,292|football  |24,122             |api_sport    |1155              |      |false  |4   |7                 |14                   |3                |1                   |Carioca B2                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,293|football  |24,123             |api_sport    |1156              |      |false  |4   |7                 |14                   |3                |1                   |National League Cup                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,294|football  |24,124             |api_sport    |1157              |      |false  |4   |7                 |14                   |3                |1                   |Paraense U20                                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,295|football  |24,125             |api_sport    |1158              |      |false  |4   |7                 |14                   |3                |1                   |Copa Gaúcha                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
