|norm_name              |id    |name                   |ext_source      |ext_team_id |matches_used|
|salernitana               |1,087 |Salernitana               |football_data_uk|Salernitana   |114         |
|salernitana               |26,932|Salernitana               |api_sport       |514           |1           |
|sambenedettese            |27,661|Sambenedettese            |api_sport       |871           |1           |
|sambenedettese            |28,741|Sambenedettese            |api_football    |871           |0           |
|samgurali                 |12,322|Samgurali                 |api_football    |10017         |35          |
|samgurali                 |26,441|Samgurali                 |api_sport       |10017         |1           |
|sampdoria                 |1,088 |Sampdoria                 |football_data_uk|Sampdoria     |190         |
|sampdoria                 |12,491|Sampdoria                 |api_football    |498           |117         |
|sampdoria                 |27,095|Sampdoria                 |api_sport       |498           |1           |
|samsunspor                |12,632|Samsunspor                |api_football    |3603          |110         |
|samsunspor                |27,699|Samsunspor                |api_sport       |3603          |1           |
|sandefjord                |13,028|Sandefjord                |api_football    |332           |38          |
|sandefjord                |27,444|Sandefjord                |api_sport       |332           |1           |
|sanjoanense               |13,940|Sanjoanense               |api_football    |4792          |56          |
|sanjoanense               |27,460|Sanjoanense               |api_sport       |4792          |1           |
|santa clara               |12,149|Santa Clara               |api_football    |227           |68          |
|santa clara               |27,929|Santa Clara               |api_sport       |227           |1           |
|santa luca                |13,642|Santa Luc?a               |api_football    |3651          |48          |
|santa luca                |27,527|Santa Lucía               |api_sport       |3651          |1           |
|sant andreu               |13,825|Sant Andreu               |api_football    |5277          |2           |
|sant andreu               |27,714|Sant Andreu               |api_sport       |5277          |1           |
|sarpsborg 08 ff           |13,235|Sarpsborg 08 FF           |api_football    |333           |37          |
|sarpsborg 08 ff           |27,726|Sarpsborg 08 FF           |api_sport       |333           |1           |
|sassuolo                  |12,303|Sassuolo                  |api_football    |488           |114         |
|sassuolo                  |25,877|Sassuolo                  |api_sport       |488           |1           |
|sc braga b                |14,781|SC Braga B                |api_football    |246           |58          |
|sc braga b                |27,463|SC Braga B                |api_sport       |246           |1           |
|sc freiburg               |529   |SC Freiburg               |football_data   |17            |294         |
|sc freiburg               |12,064|SC Freiburg               |api_football    |160           |102         |
|scr altach                |12,610|SCR Altach                |api_football    |618           |96          |
|scr altach                |27,545|SCR Altach                |api_sport       |618           |1           |
|sd logros                 |14,095|SD Logro??s               |api_football    |9411          |2           |
|sd logros                 |27,566|SD Logroñés               |api_sport       |9411          |1           |
|selaya                    |27,492|Selaya                    |api_sport       |9645          |1           |
|selaya                    |28,813|Selaya                    |api_football    |9645          |0           |
|semendrija 1924           |12,514|Semendrija 1924           |api_football    |4254          |74          |
|semendrija 1924           |25,745|Semendrija 1924           |api_sport       |4254          |1           |
|seraing united            |12,565|Seraing United            |api_football    |10244         |94          |
|seraing united            |27,261|Seraing United            |api_sport       |10244         |1           |
|sevilla                   |12,088|Sevilla                   |api_football    |536           |114         |
|sevilla                   |27,747|Sevilla                   |api_sport       |536           |1           |
|shamrock rovers           |13,097|Shamrock Rovers           |api_football    |652           |40          |
|shamrock rovers           |25,883|Shamrock Rovers           |api_sport       |652           |1           |
|shelbourne                |13,148|Shelbourne                |api_football    |3854          |43          |
|shelbourne                |25,882|Shelbourne                |api_sport       |3854          |1           |
|sheriff tiraspol          |13,613|Sheriff Tiraspol          |api_football    |568           |48          |
|sheriff tiraspol          |27,617|Sheriff Tiraspol          |api_sport       |568           |1           |
|shinnik yaroslavl         |13,232|Shinnik Yaroslavl         |api_football    |1998          |68          |
|shinnik yaroslavl         |25,694|Shinnik Yaroslavl         |api_sport       |1998          |1           |
|shirak                    |13,205|Shirak                    |api_football    |3686          |66          |
|shirak                    |25,683|Shirak                    |api_sport       |3686          |1           |
|shkendija                 |12,587|Shkendija                 |api_football    |609           |66          |
|shkendija                 |25,710|Shkendija                 |api_sport       |609           |1           |
|sigma olomouc ii          |13,676|Sigma Olomouc II          |api_football    |8622          |60          |
|sigma olomouc ii          |26,146|Sigma Olomouc II          |api_sport       |8622          |1           |
|sileks                    |12,802|Sileks                    |api_football    |4331          |66          |
|sileks                    |25,712|Sileks                    |api_sport       |4331          |1           |
|simba bhora               |26,817|Simba Bhora               |api_sport       |21055         |1           |
|simba bhora               |28,712|Simba Bhora               |api_football    |21055         |0           |
|siofok                    |15,088|Siofok                    |api_football    |2413          |72          |
|siofok                    |26,743|Siofok                    |api_sport       |2413          |1           |
|sirius                    |13,280|Sirius                    |api_football    |370           |36          |
|sirius                    |26,593|Sirius                    |api_sport       |370           |1           |
|sk beveren                |13,137|SK Beveren                |api_football    |738           |94          |
|sk beveren                |26,643|SK Beveren                |api_sport       |738           |1           |
|sk poltava                |12,979|SK Poltava                |api_football    |17165         |52          |
|sk poltava                |26,303|SK Poltava                |api_sport       |17165         |1           |
|slavia mozyr              |12,483|Slavia Mozyr              |api_football    |751           |32          |
|slavia mozyr              |26,870|Slavia Mozyr              |api_sport       |751           |1           |
|slavia praha              |12,792|Slavia Praha              |api_football    |560           |70          |
|slavia praha              |27,745|Slavia Praha              |api_sport       |560           |1           |
|slovcko ii                |14,831|Slov?cko II               |api_football    |8623          |102         |
|slovcko ii                |26,148|Slovácko II               |api_sport       |8623          |1           |
|so joo ver                |14,313|S?o Jo?o Ver              |api_football    |6367          |56          |
|so joo ver                |27,462|São João Ver              |api_sport       |6367          |1           |
|sokol brozany             |14,834|Sokol Brozany             |api_football    |7349          |92          |
|sokol brozany             |26,962|Sokol Brozany             |api_sport       |7349          |1           |
|sokol zpy                 |14,035|Sokol Z?py                |api_football    |7356          |92          |
|sokol zpy                 |26,966|Sokol Zápy                |api_sport       |7356          |1           |
|somaspor                  |14,426|Somaspor                  |api_football    |6538          |106         |
|somaspor                  |26,655|Somaspor                  |api_sport       |6538          |1           |
|sonseca                   |27,610|Sonseca                   |api_sport       |25039         |1           |
|sonseca                   |28,779|Sonseca                   |api_football    |25039         |0           |
|soroksar                  |12,903|Soroksar                  |api_football    |2404          |102         |
|soroksar                  |26,695|Soroksar                  |api_sport       |2404          |1           |
|sorrento                  |14,804|Sorrento                  |api_football    |9537          |77          |
|sorrento                  |27,662|Sorrento                  |api_sport       |9537          |1           |
|southampton               |11,909|Southampton               |api_football    |41            |125         |
|southampton               |26,597|Southampton               |api_sport       |41            |1           |
|south korea w             |26,135|South Korea W             |api_sport       |1728          |1           |
|south korea w             |28,405|South Korea W             |api_hockey      |1318          |0           |
|spal                      |14,707|Spal                      |api_football    |493           |117         |
|spal                      |1,093 |Spal                      |football_data_uk|Spal          |76          |
|spartak moscow            |13,260|Spartak Moscow            |api_football    |558           |60          |
|spartak moscow            |25,778|Spartak Moscow            |api_sport       |558           |1           |
|sparta praha              |12,269|Sparta Praha              |api_football    |628           |70          |
|sparta praha              |27,746|Sparta Praha              |api_sport       |628           |1           |
|sparta praha ii           |13,550|Sparta Praha II           |api_football    |8619          |60          |
|sparta praha ii           |26,170|Sparta Praha II           |api_sport       |8619          |1           |
|sparta rotterdam          |573   |Sparta Rotterdam          |football_data   |6806          |252         |
|sparta rotterdam          |12,182|Sparta Rotterdam          |api_football    |426           |107         |
|sparta rotterdam          |26,478|Sparta Rotterdam          |api_sport       |426           |1           |
|spezia                    |13,383|Spezia                    |api_football    |515           |119         |
|spezia                    |1,089 |Spezia                    |football_data_uk|Spezia        |114         |
|sporting clube de braga   |587   |Sporting Clube de Braga   |football_data   |5613          |294         |
|sporting clube de portugal|87    |Sporting Clube de Portugal|football_data   |498           |304         |
|sporting cp b             |14,157|Sporting CP B             |api_football    |761           |60          |
|sporting cp b             |27,774|Sporting CP B             |api_sport       |761           |1           |
|sporting gijon            |12,859|Sporting Gijon            |api_football    |731           |128         |
|sporting gijon            |27,489|Sporting Gijon            |api_sport       |731           |1           |
|spvgg greuther frth       |12,916|SpVgg Greuther F?rth      |api_football    |178           |102         |
|spvgg greuther frth       |26,637|SpVgg Greuther Fürth      |api_sport       |178           |1           |
|ss monopoli               |14,790|SS Monopoli               |api_football    |10138         |122         |
|ss monopoli               |25,868|SS Monopoli               |api_sport       |10138         |1           |
|stade brestois 29         |12,115|Stade Brestois 29         |api_football    |106           |106         |
|stade brestois 29         |501   |Stade Brestois 29         |football_data   |512           |34          |
|stade brestois 29         |27,638|Stade Brestois 29         |api_sport       |106           |1           |
|stade lausanneouchy       |12,883|Stade Lausanne-Ouchy      |api_football    |4269          |110         |
|stade lausanneouchy       |26,803|Stade Lausanne-Ouchy      |api_sport       |4269          |1           |
|stal stalowa wola         |13,090|Stal Stalowa Wola         |api_football    |6958          |70          |
|stal stalowa wola         |27,802|Stal Stalowa Wola         |api_sport       |6958          |1           |
|standard liege            |13,537|Standard Liege            |api_football    |733           |120         |
|standard liege            |27,744|Standard Liege            |api_sport       |733           |1           |
|standard lige ii          |15,182|Standard Li?ge II         |api_football    |19047         |62          |
|standard lige ii          |27,194|Standard Liège II         |api_sport       |19047         |1           |
|start                     |12,370|Start                     |api_football    |334           |34          |
|start                     |27,445|Start                     |api_sport       |334           |1           |
|start brno                |14,573|Start Brno                |api_football    |7361          |68          |
|start brno                |26,948|Start Brno                |api_sport       |7361          |1           |
|star ubova                |12,835|Star? ?ubov?a             |api_football    |19398         |26          |
|star ubova                |26,183|Stará Ľubovňa             |api_sport       |19398         |1           |
|stjarnan                  |13,332|Stjarnan                  |api_football    |275           |28          |
|stjarnan                  |27,455|Stjarnan                  |api_sport       |275           |1           |
|st mirren                 |12,417|ST Mirren                 |api_football    |251           |114         |
|st mirren                 |27,877|ST Mirren                 |api_sport       |251           |1           |
|st nad labem              |14,583|?st? nad Labem            |api_football    |3735          |94          |
|st nad labem              |26,171|Ústí nad Labem            |api_sport       |3735          |1           |
|strasbourg                |1,022 |Strasbourg                |football_data_uk|Strasbourg    |269         |
|strasbourg                |12,113|Strasbourg                |api_football    |95            |106         |
|strn                      |13,706|Str?n?                    |api_football    |7363          |34          |
|strn                      |26,151|Strání                    |api_sport       |7363          |1           |
|st truiden                |978   |St Truiden                |football_data_uk|St Truiden    |262         |
|st truiden                |12,277|St. Truiden               |api_football    |735           |110         |
|st truiden                |27,791|St. Truiden               |api_sport       |735           |1           |
|sturm graz                |13,221|Sturm Graz                |api_football    |637           |96          |
|sturm graz                |27,544|Sturm Graz                |api_sport       |637           |1           |
|suhareka                  |12,252|Suhareka                  |api_football    |22817         |36          |
|suhareka                  |26,616|Suhareka                  |api_sport       |22817         |1           |
|sunderland                |12,202|Sunderland                |api_football    |746           |143         |
|sunderland                |26,985|Sunderland                |api_sport       |746           |1           |
|super nova                |12,924|Super Nova                |api_football    |4143          |33          |
|super nova                |27,184|Super Nova                |api_sport       |4143          |1           |
|sv meppen                 |15,547|SV Meppen                 |api_football    |1318          |38          |
|sv meppen                 |27,045|SV Meppen                 |api_sport       |1318          |1           |
|swieqi united             |13,598|Swieqi United             |api_football    |4612          |46          |
|swieqi united             |27,733|Swieqi United             |api_sport       |4612          |1           |
|swift hesperange          |13,534|Swift Hesperange          |api_football    |11907         |60          |
|swift hesperange          |27,267|Swift Hesperange          |api_sport       |11907         |1           |
|syunik                    |12,490|Syunik                    |api_football    |20087         |52          |
|syunik                    |26,289|Syunik                    |api_sport       |20087         |1           |
|szeged 2011               |12,430|Szeged 2011               |api_football    |2418          |102         |
|szeged 2011               |27,008|Szeged 2011               |api_sport       |2418          |1           |
|szentlrinc se             |13,692|Szentl?rinc SE            |api_football    |5139          |70          |
|szentlrinc se             |26,694|Szentlőrinc SE            |api_sport       |5139          |1           |
|tammeka                   |13,454|Tammeka                   |api_football    |3530          |40          |
|tammeka                   |26,678|Tammeka                   |api_sport       |3530          |1           |
|taranto                   |14,494|Taranto                   |api_football    |1696          |120         |
|taranto                   |28,838|Taranto                   |api_volleyball  |751           |22          |
|tarazona                  |16,967|Tarazona                  |api_football    |9416          |4           |
|tarazona                  |27,343|Tarazona                  |api_sport       |9416          |1           |
|tartu kalev               |28,613|Tartu Kalev               |api_football    |16962         |2           |
|tartu kalev               |27,469|Tartu Kalev               |api_sport       |16962         |1           |
|tarxien rainbows          |13,504|Tarxien Rainbows          |api_football    |4629          |46          |
|tarxien rainbows          |27,453|Tarxien Rainbows          |api_sport       |4629          |1           |
|tatabnya                  |13,141|Tatab?nya                 |api_football    |5145          |30          |
|tatabnya                  |26,752|Tatabánya                 |api_sport       |5145          |1           |
|tatran bohunice           |16,099|Tatran Bohunice           |api_football    |19436         |34          |
|tatran bohunice           |26,953|Tatran Bohunice           |api_sport       |19436         |1           |
|tborsko                   |13,222|T?borsko                  |api_football    |3726          |62          |
|tborsko                   |26,990|Táborsko                  |api_sport       |3726          |1           |
|team altamura             |14,119|Team Altamura             |api_football    |9549          |42          |
|team altamura             |26,929|Team Altamura             |api_sport       |9549          |1           |
|tekstilac odaci           |12,407|Tekstilac Od?aci          |api_football    |17438         |76          |
|tekstilac odaci           |26,778|Tekstilac Odžaci          |api_sport       |17438         |1           |
|telone                    |26,106|TelOne                    |api_sport       |5231          |1           |
|telone                    |28,736|TelOne                    |api_football    |5231          |0           |
|telstar                   |12,183|Telstar                   |api_football    |427           |120         |
|telstar                   |26,897|Telstar                   |api_sport       |427           |1           |
|teplice ii                |14,749|Teplice II                |api_football    |12877         |92          |
|teplice ii                |26,128|Teplice II                |api_sport       |12877         |1           |
|ternana                   |13,866|Ternana                   |api_football    |516           |123         |
|ternana                   |27,871|Ternana                   |api_sport       |516           |1           |
|teruel                    |14,736|Teruel                    |api_football    |5278          |4           |
|teruel                    |26,316|Teruel                    |api_sport       |5278          |1           |
|teuta durrs               |13,600|Teuta Durr?s              |api_football    |3320          |72          |
|teuta durrs               |25,825|Teuta Durrës              |api_sport       |3320          |1           |
|tikve                     |13,218|Tikve?                    |api_football    |4348          |66          |
|tikve                     |26,782|Tikveš                    |api_sport       |4348          |1           |
|tirana                    |13,403|Tirana                    |api_football    |694           |72          |
|tirana                    |27,066|Tirana                    |api_sport       |694           |1           |
|tiszakecske fc            |15,351|Tiszakecske FC            |api_football    |2415          |72          |
|tiszakecske fc            |26,693|Tiszakecske FC            |api_sport       |2415          |1           |
|tondela                   |14,309|Tondela                   |api_football    |218           |68          |
|tondela                   |25,894|Tondela                   |api_sport       |218           |1           |
|torpedo moskva            |12,657|Torpedo Moskva            |api_football    |3985          |68          |
|torpedo moskva            |26,872|Torpedo Moskva            |api_sport       |3985          |1           |
|torrent                   |14,140|Torrent                   |api_football    |15348         |4           |
|torrent                   |26,360|Torrent                   |api_sport       |15348         |1           |
|torres                    |14,148|Torres                    |api_football    |9534          |121         |
|torres                    |26,927|Torres                    |api_sport       |9534          |1           |
|trabzonspor               |13,564|Trabzonspor               |api_football    |998           |74          |
|trabzonspor               |25,813|Trabzonspor               |api_sport       |998           |1           |
|trapani 1905              |13,906|Trapani 1905              |api_football    |17862         |44          |
|trapani 1905              |26,934|Trapani 1905              |api_sport       |17862         |1           |
|tre fiori                 |12,516|Tre Fiori                 |api_football    |2260          |67          |
|tre fiori                 |27,088|Tre Fiori                 |api_sport       |2260          |1           |
|trelleborgs ff            |12,224|trelleborgs FF            |api_football    |369           |34          |
|trelleborgs ff            |27,190|trelleborgs FF            |api_sport       |369           |1           |
|tre penne                 |13,169|Tre Penne                 |api_football    |700           |67          |
|tre penne                 |27,085|Tre Penne                 |api_sport       |700           |1           |
|trethomas bluebirds       |13,555|Trethomas Bluebirds       |api_football    |11310         |30          |
|trethomas bluebirds       |25,880|Trethomas Bluebirds       |api_sport       |11310         |1           |
|triglav                   |12,338|Triglav                   |api_football    |4363          |92          |
|triglav                   |26,526|Triglav                   |api_sport       |4363          |1           |
|trofense                  |14,056|Trofense                  |api_football    |4801          |62          |
|trofense                  |27,457|Trofense                  |api_sport       |4801          |1           |
|tsv hartberg              |12,386|TSV Hartberg              |api_football    |1072          |99          |
|tsv hartberg              |27,538|TSV Hartberg              |api_sport       |1072          |1           |
|tudelano                  |27,568|Tudelano                  |api_sport       |5279          |1           |
|tudelano                  |28,793|Tudelano                  |api_football    |5279          |0           |
|tukums                    |12,774|Tukums                    |api_football    |4144          |32          |
|tukums                    |26,577|Tukums                    |api_sport       |4144          |1           |
|turan                     |13,115|Turan                     |api_football    |5499          |72          |
|turan                     |25,799|Turan                     |api_sport       |5499          |1           |
|turbine potsdam w         |14,268|Turbine Potsdam W         |api_football    |1869          |70          |
|turbine potsdam w         |26,792|Turbine Potsdam W         |api_sport       |1869          |1           |
|twente                    |12,177|Twente                    |api_football    |415           |108         |
|twente                    |26,895|Twente                    |api_sport       |415           |1           |
|ucam murcia               |14,522|Ucam Murcia               |api_football    |800           |8           |
|ucam murcia               |27,659|Ucam Murcia               |api_sport       |800           |1           |
|ud logros                 |26,327|UD Logroñés               |api_sport       |5280          |1           |
|ud logros                 |28,794|UD Logro??s               |api_football    |5280          |0           |
|ud san pedro              |26,392|UD San Pedro              |api_sport       |17562         |1           |
|ud san pedro              |28,765|UD San Pedro              |api_football    |17562         |0           |
|ue santa coloma           |13,364|UE Santa Coloma           |api_football    |703           |54          |
|ue santa coloma           |27,771|UE Santa Coloma           |api_sport       |703           |1           |
|ulytau                    |13,453|Ulytau                    |api_football    |21010         |17          |
|ulytau                    |26,239|Ulytau                    |api_sport       |21010         |1           |
|una strassen              |13,644|UNA Strassen              |api_football    |2036          |60          |
|una strassen              |27,273|UNA Strassen              |api_sport       |2036          |1           |
|unio de leiria            |14,083|Uni?o de Leiria           |api_football    |4662          |63          |
|unio de leiria            |27,013|União de Leiria           |api_sport       |4662          |1           |
|union berlin              |12,078|Union Berlin              |api_football    |182           |102         |
|union berlin              |27,654|Union Berlin              |api_sport       |182           |1           |
|unionistas de salamanca   |27,350|Unionistas de Salamanca   |api_sport       |5281          |1           |
|unionistas de salamanca   |28,795|Unionistas de Salamanca   |api_football    |5281          |0           |
|union titus petange       |13,036|Union Titus Petange       |api_football    |2032          |60          |
|union titus petange       |27,275|Union Titus Petange       |api_sport       |2032          |1           |
|unio santarm              |14,610|Uni?o Santar?m            |api_football    |6369          |28          |
|unio santarm              |27,911|União Santarém            |api_sport       |6369          |1           |
|uniov                     |14,253|Uni?ov                    |api_football    |7369          |102         |
|uniov                     |26,145|Uničov                    |api_sport       |7369          |1           |
|unirea slobozia           |13,380|Unirea Slobozia           |api_football    |6916          |95          |
|unirea slobozia           |27,260|Unirea Slobozia           |api_sport       |6916          |1           |
|universidad catolica      |10,979|Universidad Catolica      |football_data   |9377          |2           |
|universidad catolica      |27,969|Universidad Catolica      |api_sport       |1157          |1           |
|universitatea craiova     |12,534|Universitatea Craiova     |api_football    |632           |121         |
|universitatea craiova     |27,766|Universitatea Craiova     |api_sport       |632           |1           |
|un kaerjeng 97            |28,623|UN Kaerjeng 97            |api_football    |2035          |31          |
|un kaerjeng 97            |27,276|UN Kaerjeng 97            |api_sport       |2035          |1           |
|ural                      |13,690|Ural                      |api_football    |1084          |68          |
|ural                      |25,685|Ural                      |api_sport       |1084          |1           |
|us hostert                |12,381|US Hostert                |api_football    |2040          |31          |
|us hostert                |27,266|US Hostert                |api_sport       |2040          |1           |
|us mondorflesbains        |12,753|US Mondorf-les-bains      |api_football    |2037          |60          |
|us mondorflesbains        |27,271|US Mondorf-les-bains      |api_sport       |2037          |1           |
|utebo                     |14,675|Utebo                     |api_football    |9891          |4           |
|utebo                     |26,323|Utebo                     |api_sport       |9891          |1           |
|valencia                  |12,085|Valencia                  |api_football    |532           |114         |
|valencia                  |27,891|Valencia                  |api_sport       |532           |1           |
|valencia ii               |16,767|Valencia II               |api_football    |9594          |2           |
|valencia ii               |26,433|Valencia II               |api_sport       |9594          |1           |
|valladolid                |1,157 |Valladolid                |football_data_uk|Valladolid    |190         |
|valladolid                |12,098|Valladolid                |api_football    |720           |118         |
|valletta fc               |13,261|Valletta FC               |api_football    |659           |48          |
|valletta fc               |27,452|Valletta FC               |api_sport       |659           |1           |
|varbergs bois fc          |12,337|Varbergs BoIS FC          |api_football    |2171          |34          |
|varbergs bois fc          |27,622|Varbergs BoIS FC          |api_sport       |2171          |1           |
|vardar skopje             |12,374|Vardar Skopje             |api_football    |574           |67          |
|vardar skopje             |25,713|Vardar Skopje             |api_sport       |574           |1           |
|varnsdorf                 |12,891|Varnsdorf                 |api_football    |3728          |60          |
|varnsdorf                 |26,129|Varnsdorf                 |api_sport       |3728          |1           |
|vasas                     |12,209|Vasas                     |api_football    |675           |97          |
|vasas                     |27,010|Vasas                     |api_sport       |675           |1           |
|vasteras sk fk            |13,423|Vasteras SK FK            |api_football    |2241          |36          |
|vasteras sk fk            |25,832|Vasteras SK FK            |api_sport       |2241          |1           |
|venezia                   |12,136|Venezia                   |api_football    |517           |119         |
|venezia                   |1,085 |Venezia                   |football_data_uk|Venezia       |76          |
|veres rivne               |12,911|Veres Rivne               |api_football    |6501          |62          |
|veres rivne               |25,774|Veres Rivne               |api_sport       |6501          |1           |
|verl                      |14,418|Verl                      |api_football    |4265          |114         |
|verl                      |27,800|Verl                      |api_sport       |4265          |1           |
|verona                    |1,081 |Verona                    |football_data_uk|Verona        |253         |
|verona                    |28,837|Verona                    |api_volleyball  |747           |31          |
|vestri                    |12,251|Vestri                    |api_football    |4165          |32          |
|vestri                    |27,454|Vestri                    |api_sport       |4165          |1           |
|veszprm                   |15,184|Veszpr?m                  |api_football    |7569          |2           |
|veszprm                   |26,199|Veszprém                  |api_sport       |7569          |1           |
|vfb oldenburg             |15,009|VfB Oldenburg             |api_football    |9347          |38          |
|vfb oldenburg             |26,647|VfB Oldenburg             |api_sport       |9347          |1           |
|vfb stuttgart             |524   |VfB Stuttgart             |football_data   |10            |260         |
|vfb stuttgart             |12,074|VfB Stuttgart             |api_football    |172           |104         |
|vfl wolfsburg             |525   |VfL Wolfsburg             |football_data   |11            |294         |
|vfl wolfsburg             |12,065|VfL Wolfsburg             |api_football    |161           |102         |
|vic                       |26,374|Vic                       |api_sport       |25041         |1           |
|vic                       |28,781|Vic                       |api_football    |25041         |0           |
|victoria rosport          |12,862|Victoria Rosport          |api_football    |2038          |60          |
|victoria rosport          |27,277|Victoria Rosport          |api_sport       |2038          |1           |
|viktoria plze ii          |14,219|Viktoria Plze? II         |api_football    |8620          |61          |
|viktoria plze ii          |26,176|Viktoria Plzeň II         |api_sport       |8620          |1           |
|vilaverdense              |14,226|Vilaverdense              |api_football    |4814          |60          |
|vilaverdense              |27,293|Vilaverdense              |api_sport       |4814          |1           |
|villanovense              |14,025|Villanovense              |api_football    |5282          |2           |
|villanovense              |26,418|Villanovense              |api_sport       |5282          |1           |
|villarreal                |12,086|Villarreal                |api_football    |533           |114         |
|villarreal                |26,686|Villarreal                |api_sport       |533           |1           |
|villarreal ii             |16,779|Villarreal II             |api_football    |9595          |84          |
|villarreal ii             |26,317|Villarreal II             |api_sport       |9595          |1           |
|virtus                    |12,834|Virtus                    |api_football    |5308          |60          |
|virtus                    |27,090|Virtus                    |api_sport       |5308          |1           |
|vis pesaro                |13,971|Vis Pesaro                |api_football    |1708          |124         |
|vis pesaro                |26,497|Vis Pesaro                |api_sport       |1708          |1           |
|vitesse                   |1,113 |Vitesse                   |football_data_uk|Vitesse       |196         |
|vitesse                   |13,027|Vitesse                   |api_football    |200           |106         |
|vitesse                   |25,793|Vitesse                   |api_sport       |17923         |1           |
|vitesse                   |26,481|Vitesse                   |api_sport       |200           |1           |
|vizela                    |12,156|Vizela                    |api_football    |810           |104         |
|vizela                    |1,135 |Vizela                    |football_data_uk|Vizela        |102         |
|vizela                    |26,307|Vizela                    |api_sport       |810           |1           |
|vllaznia shkodr           |13,457|Vllaznia Shkod?r          |api_football    |3339          |76          |
|vllaznia shkodr           |27,705|Vllaznia Shkodër          |api_sport       |3339          |1           |
|vojvodina                 |13,269|Vojvodina                 |api_football    |702           |74          |
|vojvodina                 |27,696|Vojvodina                 |api_sport       |702           |1           |
|volgar astrakhan          |28,621|Volgar Astrakhan          |api_football    |2004          |34          |
|volgar astrakhan          |26,842|Volgar Astrakhan          |api_sport       |2004          |1           |
|volos nfc                 |13,281|Volos NFC                 |api_football    |2110          |105         |
|volos nfc                 |27,281|Volos NFC                 |api_sport       |2110          |1           |
|vora                      |13,192|Vora                      |api_football    |3340          |67          |
|vora                      |27,069|Vora                      |api_sport       |3340          |1           |
|vrchovina                 |15,525|Vrchovina                 |api_football    |7376          |34          |
|vrchovina                 |26,143|Vrchovina                 |api_sport       |7376          |1           |
|vtkovice                  |15,259|V?tkovice                 |api_football    |3732          |34          |
|vtkovice                  |26,173|Vítkovice                 |api_sport       |3732          |1           |
|vukovar                   |14,619|Vukovar                   |api_football    |5730          |99          |
|vukovar                   |27,692|Vukovar                   |api_sport       |5730          |1           |
|vushtrria                 |13,225|Vushtrria                 |api_football    |14396         |1           |
|vushtrria                 |26,613|Vushtrria                 |api_sport       |14396         |1           |
|vvv venlo                 |12,738|VVV Venlo                 |api_football    |204           |118         |
|vvv venlo                 |1,116 |VVV Venlo                 |football_data_uk|VVV Venlo     |94          |
|waalwijk                  |1,112 |Waalwijk                  |football_data_uk|Waalwijk      |196         |
|waalwijk                  |12,178|Waalwijk                  |api_football    |417           |102         |
|waldhof mannheim          |14,160|Waldhof Mannheim          |api_football    |4268          |114         |
|waldhof mannheim          |26,644|Waldhof Mannheim          |api_sport       |4268          |1           |
|werder bremen             |12,066|Werder Bremen             |api_football    |162           |102         |
|werder bremen             |27,655|Werder Bremen             |api_sport       |162           |1           |
|west ham                  |11,914|West Ham                  |api_football    |48            |114         |
|west ham                  |25,874|West Ham                  |api_sport       |48            |1           |
|wigan                     |1,005 |Wigan                     |football_data_uk|Wigan         |138         |
|wigan                     |13,030|Wigan                     |api_football    |61            |138         |
|willem ii                 |1,110 |Willem II                 |football_data_uk|Willem II     |162         |
|willem ii                 |12,162|Willem II                 |api_football    |195           |116         |
|willem ii                 |26,900|Willem II                 |api_sport       |195           |1           |
|wisla plock               |12,797|Wisla Plock               |api_football    |341           |104         |
|wisla plock               |25,816|Wisla Plock               |api_sport       |341           |1           |
|wolfsberger ac            |12,861|Wolfsberger AC            |api_football    |1025          |98          |
|wolfsberger ac            |27,535|Wolfsberger AC            |api_sport       |1025          |1           |
|wsg wattens               |13,087|WSG Wattens               |api_football    |1398          |96          |
|wsg wattens               |27,540|WSG Wattens               |api_sport       |1398          |1           |
|wycombe                   |13,309|Wycombe                   |api_football    |1358          |140         |
|wycombe                   |1,008 |Wycombe                   |football_data_uk|Wycombe       |46          |
|xerez                     |27,708|Xerez                     |api_sport       |9770          |1           |
|xerez                     |28,817|Xerez                     |api_football    |9770          |0           |
|yeclano                   |27,658|Yeclano                   |api_sport       |5283          |1           |
|yeclano                   |28,796|Yeclano                   |api_football    |5283          |0           |
|yeni malatyaspor          |13,355|Yeni Malatyaspor          |api_football    |999           |74          |
|yeni malatyaspor          |27,354|Yeni Malatyaspor          |api_sport       |999           |1           |
|yverdon sport             |12,426|Yverdon Sport             |api_football    |6653          |112         |
|yverdon sport             |26,802|Yverdon Sport             |api_sport       |6653          |1           |
|zagbie lubin ii           |14,600|Zag??bie Lubin II         |api_football    |6963          |105         |
|zagbie lubin ii           |26,310|Zagłębie Lubin II         |api_sport       |6963          |1           |
|zamora                    |16,999|Zamora                    |api_football    |9418          |2           |
|zamora                    |26,321|Zamora                    |api_sport       |9418          |1           |
|zbrojovka brno            |13,164|Zbrojovka Brno            |api_football    |3733          |60          |
|zbrojovka brno            |26,991|Zbrojovka Brno            |api_sport       |3733          |1           |
|zbrojovka brno ii         |14,108|Zbrojovka Brno II         |api_football    |8633          |34          |
|zbrojovka brno ii         |26,142|Zbrojovka Brno II         |api_sport       |8633          |1           |
|zebbug rangers            |12,454|Zebbug Rangers            |api_football    |4614          |46          |
|zebbug rangers            |27,879|Zebbug Rangers            |api_sport       |4614          |1           |
|zemun                     |12,900|Zemun                     |api_football    |2642          |37          |
